route_code,id,latitude,longitude,timestamp
1563398349012,2077,58.386043333333326,26.723968333333328,2019-07-18 00:19:44+00:00
1563398349012,2077,58.37099666666667,26.727291666666662,2019-07-18 00:33:29+00:00
1563398371014,2586,58.373803333333335,26.721871666666665,2019-07-18 00:20:07+00:00
1563398371014,2586,58.36752166666666,26.711648333333333,2019-07-18 00:27:22+00:00
1563398450100,2272,58.37531666666667,26.771173333333333,2019-07-18 00:21:25+00:00
1563398450100,2272,58.37271333333333,26.775061666666662,2019-07-18 00:22:40+00:00
1563398536484,2449,58.362925,26.704961666666662,2019-07-18 00:22:50+00:00
1563398536484,2449,58.363285,26.706321666666668,2019-07-18 01:11:10+00:00
1563398589373,2171,58.381283333333336,26.728145,2019-07-18 00:23:48+00:00
1563398589373,2171,58.37007,26.76771833333333,2019-07-18 01:09:13+00:00
1563398610305,2049,58.34507,26.77861333333333,2019-07-18 00:24:04+00:00
1563398610305,2049,58.370016666666665,26.767703333333333,2019-07-18 00:47:34+00:00
1563398742170,2127,58.37735,26.7306,2019-07-18 00:26:17+00:00
1563398742170,2127,58.37735,26.7306,2019-07-18 00:26:47+00:00
1563398759639,2408,58.364455,26.740016666666666,2019-07-18 00:26:36+00:00
1563398759639,2408,58.38110833333333,26.72722,2019-07-18 00:40:06+00:00
1563398762146,2213,58.37038833333333,26.71629,2019-07-18 00:26:38+00:00
1563398762146,2213,58.371831666666665,26.763168333333333,2019-07-18 00:46:43+00:00
1563398768377,2294,58.399301666666666,26.71265333333333,2019-07-18 00:26:45+00:00
1563398768377,2294,58.382238333333326,26.714251666666662,2019-07-18 00:36:05+00:00
1563398808107,2240,58.39102833333333,26.72978,2019-07-18 00:27:25+00:00
1563398808107,2240,58.379056666666656,26.709101666666665,2019-07-18 00:37:15+00:00
1563398813754,2345,58.364425,26.73996,2019-07-18 00:27:30+00:00
1563398813754,2345,58.377788333333335,26.751826666666663,2019-07-18 00:51:20+00:00
1563398862711,2416,58.37660833333333,26.76509,2019-07-18 00:28:17+00:00
1563398862711,2416,58.372665,26.77510833333333,2019-07-18 00:31:52+00:00
1563398877445,2684,58.383471666666665,26.73683,2019-07-18 00:28:38+00:00
1563398877445,2684,58.381238333333336,26.727876666666667,2019-07-18 00:31:13+00:00
1563398927012,2306,58.364475,26.739986666666667,2019-07-18 00:29:25+00:00
1563398927012,2306,58.36445333333333,26.739928333333328,2019-07-18 00:53:15+00:00
1563398939890,2386,58.355291666666666,26.709756666666667,2019-07-18 00:29:35+00:00
1563398939890,2386,58.36350333333333,26.70708,2019-07-18 00:33:25+00:00
1563399011657,2065,58.38327,26.72770833333333,2019-07-18 00:30:47+00:00
1563399011657,2065,58.371725,26.763796666666668,2019-07-18 00:45:32+00:00
1563399063954,2492,58.383298333333336,26.72779833333333,2019-07-18 00:31:41+00:00
1563399063954,2492,58.371736666666656,26.76357,2019-07-18 00:45:11+00:00
1563399091786,2165,58.37859666666667,26.727101666666663,2019-07-18 00:32:09+00:00
1563399091786,2165,58.406623333333336,26.695976666666667,2019-07-18 00:47:39+00:00
1563399113504,2055,58.373888333333326,26.71678,2019-07-18 00:32:34+00:00
1563399113504,2055,58.37404833333333,26.72212,2019-07-18 00:33:54+00:00
1563399128511,2142,58.37840166666666,26.740986666666668,2019-07-18 00:32:45+00:00
1563399128511,2142,58.38003666666666,26.721208333333333,2019-07-18 01:15:40+00:00
1563399163758,2684,58.381113333333325,26.727363333333333,2019-07-18 00:33:23+00:00
1563399163758,2684,58.38246333333333,26.732455,2019-07-18 00:40:48+00:00
1563399174761,2242,58.378473333333325,26.745155,2019-07-18 00:33:32+00:00
1563399174761,2242,58.40146,26.72247,2019-07-18 00:49:02+00:00
1563399211117,2347,58.36680666666666,26.72975333333333,2019-07-18 00:34:08+00:00
1563399211117,2347,58.350115,26.723071666666662,2019-07-18 01:05:23+00:00
1563399212584,2513,58.37846666666666,26.740926666666667,2019-07-18 00:34:11+00:00
1563399212584,2513,58.38017166666666,26.72094,2019-07-18 01:15:56+00:00
1563399220427,2424,58.37515333333333,26.73423,2019-07-18 00:34:16+00:00
1563399220427,2424,58.35343833333334,26.684616666666667,2019-07-18 01:04:01+00:00
1563399237913,2212,58.366925,26.729765,2019-07-18 00:34:53+00:00
1563399237913,2212,58.365268333333326,26.721263333333333,2019-07-18 01:00:03+00:00
1563399271632,2528,58.36675666666667,26.729791666666667,2019-07-18 00:35:09+00:00
1563399271632,2528,58.365198333333325,26.72123833333333,2019-07-18 00:59:59+00:00
1563399305025,2109,58.37797666666666,26.752081666666665,2019-07-18 00:35:42+00:00
1563399305025,2109,58.37271833333333,26.77506,2019-07-18 00:45:32+00:00
1563399353546,2145,58.377958333333325,26.751935,2019-07-18 00:36:33+00:00
1563399353546,2145,58.37271,26.77503833333333,2019-07-18 00:45:28+00:00
1563399381969,2293,58.37057833333333,26.72605,2019-07-18 00:36:59+00:00
1563399381969,2293,58.365181666666665,26.72123,2019-07-18 01:35:24+00:00
1563399444525,2356,58.38324,26.727676666666667,2019-07-18 00:38:03+00:00
1563399444525,2356,58.40163833333333,26.722348333333333,2019-07-18 01:00:13+00:00
1563399452314,2532,58.370575,26.715066666666665,2019-07-18 00:38:07+00:00
1563399452314,2532,58.38019,26.72135833333333,2019-07-18 00:43:02+00:00
1563399470743,2178,58.37056333333334,26.715171666666667,2019-07-18 00:38:25+00:00
1563399470743,2178,58.38015166666667,26.72141,2019-07-18 00:43:00+00:00
1563399499746,2459,58.370195,26.715555,2019-07-18 00:38:58+00:00
1563399499746,2459,58.401561666666666,26.722325,2019-07-18 01:01:38+00:00
1563399520412,2099,58.37629333333334,26.76419,2019-07-18 00:39:16+00:00
1563399520412,2099,58.371698333333335,26.763811666666665,2019-07-18 00:43:06+00:00
1563399634653,2198,58.37052,26.71519333333333,2019-07-18 00:41:09+00:00
1563399634653,2198,58.37788666666666,26.726225,2019-07-18 00:46:14+00:00
1563399645715,2408,58.38118,26.727678333333333,2019-07-18 00:41:21+00:00
1563399645715,2408,58.37788333333334,26.751925,2019-07-18 00:51:31+00:00
1563399657948,2227,58.37050666666666,26.71511333333333,2019-07-18 00:41:32+00:00
1563399657948,2227,58.377981666666656,26.726105,2019-07-18 00:46:27+00:00
1563399667214,2075,58.370666666666665,26.715058333333328,2019-07-18 00:41:46+00:00
1563399667214,2075,58.38207666666667,26.71417,2019-07-18 00:49:41+00:00
1563399691173,2684,58.382018333333335,26.731311666666667,2019-07-18 00:42:08+00:00
1563399691173,2684,58.386025,26.72405333333333,2019-07-18 00:45:43+00:00
1563399755847,2421,58.34511666666666,26.77796333333333,2019-07-18 00:43:11+00:00
1563399755847,2421,58.406621666666666,26.69602666666667,2019-07-18 01:12:31+00:00
1563399907682,2230,58.38252166666666,26.720666666666663,2019-07-18 00:45:43+00:00
1563399907682,2230,58.37005166666666,26.76772,2019-07-18 00:59:08+00:00
1563399933639,2055,58.37406833333333,26.722381666666667,2019-07-18 00:46:09+00:00
1563399933639,2055,58.37388666666666,26.72258666666667,2019-07-18 00:46:54+00:00
1563400004766,2444,58.364808333333336,26.720051666666667,2019-07-18 00:47:25+00:00
1563400004766,2444,58.355025,26.708955,2019-07-18 00:52:00+00:00
1563400005946,2103,58.364908333333325,26.720233333333333,2019-07-18 00:47:23+00:00
1563400005946,2103,58.35506166666666,26.70897833333333,2019-07-18 00:51:58+00:00
1563400008069,2083,58.386345,26.724628333333328,2019-07-18 00:47:27+00:00
1563400008069,2083,58.401705,26.722338333333333,2019-07-18 01:00:07+00:00
1563400055969,2532,58.380035,26.721011666666666,2019-07-18 00:48:12+00:00
1563400055969,2532,58.376145,26.728615,2019-07-18 00:50:42+00:00
1563400064053,2055,58.37396,26.722463333333334,2019-07-18 00:48:19+00:00
1563400064053,2055,58.37565666666666,26.69711,2019-07-18 01:05:30+00:00
1563400072487,2178,58.380073333333335,26.720981666666667,2019-07-18 00:48:30+00:00
1563400072487,2178,58.3766,26.764325,2019-07-18 00:56:55+00:00
1563400086837,2386,58.36303166666666,26.705601666666663,2019-07-18 00:48:40+00:00
1563400086837,2386,58.367538333333336,26.71193333333333,2019-07-18 01:19:10+00:00
1563400133023,2540,58.39107166666666,26.72991,2019-07-18 00:49:27+00:00
1563400133023,2540,58.39127166666666,26.730021666666666,2019-07-18 01:14:52+00:00
1563400146221,2177,58.386026666666666,26.724455,2019-07-18 00:49:47+00:00
1563400146221,2177,58.38603666666666,26.723961666666668,2019-07-18 00:51:32+00:00
1563400166662,2678,58.383568333333336,26.737165,2019-07-18 00:50:06+00:00
1563400166662,2678,58.38361333333334,26.737086666666663,2019-07-18 00:50:36+00:00
1563400172463,2451,58.366483333333335,26.695285,2019-07-18 00:50:05+00:00
1563400172463,2451,58.38232833333333,26.731886666666668,2019-07-18 01:00:10+00:00
1563400185799,2509,58.37072666666667,26.714265,2019-07-18 00:50:20+00:00
1563400185799,2509,58.371465,26.694625,2019-07-18 00:56:25+00:00
1563400267550,2678,58.38361333333334,26.737086666666663,2019-07-18 00:51:46+00:00
1563400267550,2678,58.38129666666666,26.72796333333333,2019-07-18 00:55:26+00:00
1563400312757,2621,58.372633333333326,26.779725,2019-07-18 00:52:33+00:00
1563400312757,2621,58.372573333333335,26.779778333333333,2019-07-18 01:17:13+00:00
1563400313354,2159,58.34503166666666,26.779516666666662,2019-07-18 00:52:34+00:00
1563400313354,2159,58.34502166666666,26.779926666666668,2019-07-18 03:24:29+00:00
1563400317868,2408,58.37788333333334,26.751925,2019-07-18 00:52:36+00:00
1563400317868,2408,58.37755,26.731248333333333,2019-07-18 01:51:26+00:00
1563400343206,2345,58.377905,26.751946666666665,2019-07-18 00:53:00+00:00
1563400343206,2345,58.377516666666665,26.73116,2019-07-18 01:51:25+00:00
1563400371969,2523,58.372456666666665,26.778095,2019-07-18 00:53:28+00:00
1563400371969,2523,58.37924666666667,26.76496,2019-07-18 01:20:23+00:00
1563400386541,2535,58.37653,26.7643,2019-07-18 00:53:42+00:00
1563400386541,2535,58.37806833333333,26.726301666666668,2019-07-18 01:02:02+00:00
1563400387848,2532,58.376153333333335,26.728856666666665,2019-07-18 00:53:42+00:00
1563400387848,2532,58.371316666666665,26.693843333333334,2019-07-18 01:09:12+00:00
1563400388214,2428,58.376515,26.764261666666663,2019-07-18 00:53:46+00:00
1563400388214,2428,58.378173333333336,26.72607,2019-07-18 01:02:06+00:00
1563400429939,2237,58.37048166666667,26.71512,2019-07-18 00:54:28+00:00
1563400429939,2237,58.370955,26.727165,2019-07-18 00:59:28+00:00
1563400473122,2466,58.401633333333336,26.722451666666668,2019-07-18 00:55:12+00:00
1563400473122,2466,58.38607833333333,26.723996666666668,2019-07-18 01:47:57+00:00
1563400514369,2684,58.386001666666665,26.724006666666668,2019-07-18 00:55:53+00:00
1563400514369,2684,58.386001666666665,26.724006666666668,2019-07-18 01:00:28+00:00
1563400576690,2167,58.37592833333333,26.76417333333333,2019-07-18 00:56:54+00:00
1563400576690,2167,58.380181666666665,26.72091333333333,2019-07-18 01:14:09+00:00
1563400585754,2482,58.40168166666666,26.722378333333328,2019-07-18 00:57:04+00:00
1563400585754,2482,58.37389833333334,26.752421666666667,2019-07-18 02:48:34+00:00
1563400593042,2678,58.38105,26.726916666666668,2019-07-18 00:57:11+00:00
1563400593042,2678,58.37907333333333,26.708606666666668,2019-07-18 01:07:41+00:00
1563400596134,2631,58.382965,26.734486666666665,2019-07-18 00:57:13+00:00
1563400596134,2631,58.383523333333336,26.736866666666668,2019-07-18 00:57:43+00:00
1563400606020,2287,58.38307666666666,26.75524,2019-07-18 00:57:24+00:00
1563400606020,2287,58.372733333333336,26.77502833333333,2019-07-18 01:07:29+00:00
1563400616996,2299,58.39410333333333,26.74400333333333,2019-07-18 00:57:36+00:00
1563400616996,2299,58.401518333333335,26.722283333333333,2019-07-18 01:08:16+00:00
1563400623393,2053,58.389181666666666,26.706205,2019-07-18 00:57:41+00:00
1563400623393,2053,58.37684,26.7221,2019-07-18 01:11:01+00:00
1563400623870,2071,58.38921166666666,26.70619,2019-07-18 00:57:46+00:00
1563400623870,2071,58.383535,26.736636666666666,2019-07-18 01:11:46+00:00
1563400626267,2267,58.40158,26.722301666666667,2019-07-18 00:57:49+00:00
1563400626267,2267,58.37388,26.752425,2019-07-18 02:48:44+00:00
1563400649659,2533,58.375755,26.697241666666667,2019-07-18 00:58:08+00:00
1563400649659,2533,58.370973333333325,26.727165,2019-07-18 01:07:33+00:00
1563400649843,2749,58.38923333333334,26.706161666666667,2019-07-18 00:58:09+00:00
1563400649843,2749,58.37851166666666,26.74516833333333,2019-07-18 01:14:34+00:00
1563415209176,2609,58.373503333333325,26.71550333333333,2019-07-18 05:00:45+00:00
1563415209176,2609,58.37562166666667,26.69688333333333,2019-07-18 05:09:05+00:00
1563415232680,2528,58.36495,26.721061666666667,2019-07-18 05:01:09+00:00
1563415232680,2528,58.35755,26.721986666666663,2019-07-18 05:10:19+00:00
1563415238546,2775,58.374273333333335,26.714541666666666,2019-07-18 05:01:19+00:00
1563415238546,2775,58.375653333333325,26.697166666666668,2019-07-18 05:08:59+00:00
1563415263296,2535,58.37741666666666,26.72527833333333,2019-07-18 05:01:42+00:00
1563415263296,2535,58.37006333333333,26.767745,2019-07-18 05:14:02+00:00
1563415330261,2480,58.37253166666667,26.779751666666662,2019-07-18 05:02:50+00:00
1563415330261,2480,58.36171,26.69045833333333,2019-07-18 05:25:10+00:00
1563415771257,2131,58.375643333333336,26.696665,2019-07-18 05:10:09+00:00
1563415771257,2131,58.375565,26.696616666666667,2019-07-18 05:50:24+00:00
1563415828013,2343,58.375593333333335,26.696816666666667,2019-07-18 05:11:06+00:00
1563415828013,2343,58.37556833333333,26.696611666666666,2019-07-18 05:50:26+00:00
1563415923312,2090,58.35417,26.696711666666666,2019-07-18 05:12:40+00:00
1563415923312,2090,58.35416833333333,26.69666833333333,2019-07-18 05:18:00+00:00
1563416022760,2119,58.373888333333326,26.752436666666668,2019-07-18 05:14:19+00:00
1563416022760,2119,58.34567,26.714531666666662,2019-07-18 05:34:44+00:00
1563416468643,2273,58.345703333333326,26.714866666666666,2019-07-18 05:21:45+00:00
1563416468643,2273,58.349365,26.712948333333333,2019-07-18 05:40:40+00:00
1563416796298,2198,58.379168333333325,26.72590333333333,2019-07-18 05:27:14+00:00
1563416796298,2198,58.383353333333325,26.736105,2019-07-18 05:29:59+00:00
1563416920753,2176,58.376545,26.699056666666667,2019-07-18 05:29:18+00:00
1563416920753,2176,58.380408333333335,26.720846666666667,2019-07-18 05:33:08+00:00
1563416947476,2298,58.35008333333333,26.723081666666666,2019-07-18 05:29:42+00:00
1563416947476,2298,58.349345,26.713001666666667,2019-07-18 05:40:42+00:00
1563417109097,2645,58.373535,26.71544833333333,2019-07-18 05:32:28+00:00
1563417109097,2645,58.36704666666667,26.729561666666665,2019-07-18 05:38:58+00:00
1563417203247,2759,58.374625,26.708018333333328,2019-07-18 05:34:00+00:00
1563417203247,2759,58.38302333333333,26.727426666666663,2019-07-18 05:40:05+00:00
1563417210016,2242,58.40149666666667,26.722328333333333,2019-07-18 05:34:07+00:00
1563417210016,2242,58.383305,26.727741666666667,2019-07-18 05:42:22+00:00
1563417265293,2198,58.38361833333333,26.73724,2019-07-18 05:34:59+00:00
1563417265293,2198,58.377758333333325,26.729881666666667,2019-07-18 05:39:09+00:00
1563417420108,2227,58.37757,26.725676666666665,2019-07-18 05:37:37+00:00
1563417420108,2227,58.37736833333334,26.751438333333333,2019-07-18 05:59:12+00:00
1563417647390,2183,58.353613333333335,26.6852,2019-07-18 05:41:25+00:00
1563417647390,2183,58.370691666666666,26.715028333333333,2019-07-18 05:52:50+00:00
1563417652305,2245,58.383241666666656,26.755686666666666,2019-07-18 05:41:27+00:00
1563417652305,2245,58.37562833333333,26.69716333333333,2019-07-18 05:53:32+00:00
1563417740032,2280,58.376435,26.764226666666666,2019-07-18 05:42:57+00:00
1563417740032,2280,58.3913,26.73014,2019-07-18 05:55:32+00:00
1563418008569,2513,58.38005,26.721121666666665,2019-07-18 05:47:26+00:00
1563418008569,2513,58.40159,26.722376666666666,2019-07-18 05:59:26+00:00
1563418160280,2523,58.37925333333333,26.764891666666667,2019-07-18 05:49:58+00:00
1563418160280,2523,58.376883333333325,26.733281666666667,2019-07-18 06:48:58+00:00
1563418248326,2343,58.37545833333333,26.696595,2019-07-18 05:51:26+00:00
1563418248326,2343,58.36456333333334,26.740471666666668,2019-07-18 06:28:11+00:00
1563418257648,2131,58.37531666666667,26.69681333333333,2019-07-18 05:51:34+00:00
1563418257648,2131,58.36443666666667,26.739976666666667,2019-07-18 06:28:49+00:00
1563418275538,2468,58.38366333333333,26.708866666666665,2019-07-18 05:51:49+00:00
1563418275538,2468,58.3824,26.73197833333333,2019-07-18 05:55:54+00:00
1563418390609,2374,58.35007333333333,26.72303833333333,2019-07-18 05:53:47+00:00
1563418390609,2374,58.35343,26.684571666666667,2019-07-18 06:06:12+00:00
1563418439107,2242,58.38306666666666,26.727743333333333,2019-07-18 05:54:37+00:00
1563418439107,2242,58.38328,26.727796666666663,2019-07-18 06:21:52+00:00
1563418478113,2116,58.36918666666666,26.73995,2019-07-18 05:55:17+00:00
1563418478113,2116,58.37556666666666,26.696905,2019-07-18 06:05:22+00:00
1563418611018,2354,58.37790666666666,26.74399,2019-07-18 05:57:25+00:00
1563418611018,2354,58.34944,26.74068833333333,2019-07-18 06:09:50+00:00
1563418615655,2234,58.37270333333333,26.775123333333333,2019-07-18 05:57:29+00:00
1563418615655,2234,58.375546666666665,26.769623333333328,2019-07-18 05:59:59+00:00
1563418638289,2543,58.357565,26.721525,2019-07-18 05:57:52+00:00
1563418638289,2543,58.350175,26.722483333333333,2019-07-18 06:01:27+00:00
1563418695740,2428,58.37806166666667,26.726361666666666,2019-07-18 05:58:51+00:00
1563418695740,2428,58.377335,26.730541666666667,2019-07-18 06:13:31+00:00
1563418803632,2140,58.378481666666666,26.745218333333334,2019-07-18 06:00:39+00:00
1563418803632,2140,58.36628833333333,26.703426666666665,2019-07-18 06:14:34+00:00
1563418832091,2496,58.37587666666667,26.769091666666668,2019-07-18 06:01:09+00:00
1563418832091,2496,58.380803333333326,26.724405,2019-07-18 06:14:34+00:00
1563418859215,2392,58.377085,26.683556666666668,2019-07-18 06:01:35+00:00
1563418859215,2392,58.374288333333325,26.707415,2019-07-18 06:11:25+00:00
1563419033467,2396,58.37726666666666,26.730491666666666,2019-07-18 06:04:27+00:00
1563419033467,2396,58.38742166666666,26.69566833333333,2019-07-18 06:14:32+00:00
1563419159129,2076,58.35281333333333,26.683678333333333,2019-07-18 06:06:34+00:00
1563419159129,2076,58.347638333333336,26.743413333333333,2019-07-18 06:35:09+00:00
1563419201079,2541,58.358128333333326,26.67905333333333,2019-07-18 06:07:16+00:00
1563419201079,2541,58.37714166666667,26.730885,2019-07-18 06:20:31+00:00
1563419341703,2058,58.372775,26.775015,2019-07-18 06:09:41+00:00
1563419341703,2058,58.373305,26.75187,2019-07-18 06:17:06+00:00
1563419439158,2352,58.377285,26.730446666666666,2019-07-18 06:11:12+00:00
1563419439158,2352,58.370983333333335,26.72742,2019-07-18 06:16:02+00:00
1563419535889,2294,58.38222833333333,26.71431,2019-07-18 06:12:50+00:00
1563419535889,2294,58.38327666666667,26.72775333333333,2019-07-18 06:17:15+00:00
1563419577913,2102,58.37795,26.744095,2019-07-18 06:13:35+00:00
1563419577913,2102,58.37697,26.732976666666666,2019-07-18 06:16:20+00:00
1563419665346,2428,58.377335,26.730541666666667,2019-07-18 06:15:01+00:00
1563419665346,2428,58.377921666666666,26.751966666666668,2019-07-18 06:29:01+00:00
1563419675372,2180,58.37000333333334,26.76765,2019-07-18 06:15:29+00:00
1563419675372,2180,58.38596166666667,26.723895,2019-07-18 06:29:49+00:00
1563419703185,2127,58.377355,26.73058,2019-07-18 06:15:17+00:00
1563419703185,2127,58.377355,26.73058,2019-07-18 06:15:32+00:00
1563419740309,2293,58.36551833333333,26.72151833333333,2019-07-18 06:16:14+00:00
1563419740309,2293,58.37762666666666,26.72655,2019-07-18 06:19:54+00:00
1563419772018,2408,58.37732,26.730711666666668,2019-07-18 06:16:51+00:00
1563419772018,2408,58.37789,26.751996666666667,2019-07-18 06:38:31+00:00
1563419964653,2396,58.387393333333335,26.695401666666665,2019-07-18 06:20:02+00:00
1563419964653,2396,58.35818,26.679056666666668,2019-07-18 06:33:37+00:00
1563420162517,2718,58.389265,26.705991666666662,2019-07-18 06:23:18+00:00
1563420162517,2718,58.37701666666667,26.683605,2019-07-18 06:34:33+00:00
1563420328287,2212,58.365235,26.721203333333328,2019-07-18 06:26:08+00:00
1563420328287,2212,58.35013,26.72307,2019-07-18 06:55:43+00:00
1563420401559,2373,58.37256,26.77974333333333,2019-07-18 06:27:19+00:00
1563420401559,2373,58.39404666666666,26.743513333333333,2019-07-18 06:42:44+00:00
1563420411592,2622,58.38673833333333,26.69508,2019-07-18 06:27:27+00:00
1563420411592,2622,58.374355,26.707506666666667,2019-07-18 06:33:57+00:00
1563420412367,2347,58.35015166666666,26.72291333333333,2019-07-18 06:27:28+00:00
1563420412367,2347,58.358148333333325,26.679091666666668,2019-07-18 06:40:18+00:00
1563420413409,2192,58.376158333333336,26.683636666666665,2019-07-18 06:27:29+00:00
1563420413409,2192,58.36711833333333,26.694276666666667,2019-07-18 06:31:19+00:00
1563420529929,2343,58.36440666666667,26.74002,2019-07-18 06:29:26+00:00
1563420529929,2343,58.37919166666666,26.716206666666668,2019-07-18 07:03:46+00:00
1563420543571,2228,58.364728333333325,26.69133,2019-07-18 06:29:42+00:00
1563420543571,2228,58.36625833333333,26.70334,2019-07-18 06:33:12+00:00
1563420561794,2131,58.36461166666666,26.74034,2019-07-18 06:29:59+00:00
1563420561794,2131,58.36441166666666,26.73994666666667,2019-07-18 06:53:19+00:00
1563420600306,2054,58.36906666666666,26.74093333333333,2019-07-18 06:30:39+00:00
1563420600306,2054,58.364423333333335,26.73997,2019-07-18 06:32:29+00:00
1563420688492,2749,58.37814,26.744758333333333,2019-07-18 06:32:04+00:00
1563420688492,2749,58.37001833333333,26.767395,2019-07-18 06:41:54+00:00
1563420729351,2792,58.365405,26.721251666666667,2019-07-18 06:32:49+00:00
1563420729351,2792,58.35009,26.72301,2019-07-18 06:55:19+00:00
1563420849273,2482,58.37436666666667,26.751066666666667,2019-07-18 06:34:49+00:00
1563420849273,2482,58.367176666666666,26.729705,2019-07-18 06:41:49+00:00
1563420881309,2392,58.373193333333326,26.708655,2019-07-18 06:35:20+00:00
1563420881309,2392,58.350005,26.723161666666662,2019-07-18 06:59:20+00:00
1563420954845,2506,58.3669,26.72963833333333,2019-07-18 06:36:29+00:00
1563420954845,2506,58.372595,26.779795,2019-07-18 06:49:19+00:00
1563420979786,2541,58.377285,26.730556666666665,2019-07-18 06:36:56+00:00
1563420979786,2541,58.39395666666666,26.743471666666668,2019-07-18 06:45:46+00:00
1563420986888,2293,58.37803,26.726233333333333,2019-07-18 06:37:04+00:00
1563420986888,2293,58.3938,26.743466666666663,2019-07-18 06:56:59+00:00
